"REF_DATE","GEO","DGUID","Industry","Business dynamics measure","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019-12","Ontario ","2016A000235","Wholesale trade [41]","Closing businesses","Number","223","units","0","v1203705323","16.7.4","465","","","","0"
"2020-01","Ontario ","2016A000235","Wholesale trade [41]","Closing businesses","Number","223","units","0","v1203705323","16.7.4","438","","","","0"
"2020-02","Ontario ","2016A000235","Wholesale trade [41]","Closing businesses","Number","223","units","0","v1203705323","16.7.4","483","","","","0"
"2020-03","Ontario ","2016A000235","Wholesale trade [41]","Closing businesses","Number","223","units","0","v1203705323","16.7.4","663","","","","0"
"2020-04","Ontario ","2016A000235","Wholesale trade [41]","Closing businesses","Number","223","units","0","v1203705323","16.7.4","1250","E","","","0"
"2020-05","Ontario ","2016A000235","Wholesale trade [41]","Closing businesses","Number","223","units","0","v1203705323","16.7.4","803","","","","0"
"2020-06","Ontario ","2016A000235","Wholesale trade [41]","Closing businesses","Number","223","units","0","v1203705323","16.7.4","774","","","","0"
"2020-07","Ontario ","2016A000235","Wholesale trade [41]","Closing businesses","Number","223","units","0","v1203705323","16.7.4","441","","","","0"
"2020-08","Ontario ","2016A000235","Wholesale trade [41]","Closing businesses","Number","223","units","0","v1203705323","16.7.4","422","","","","0"
"2019-01","Ontario ","2016A000235","Retail trade [44-45]","Active businesses","Number","223","units","0","v1203705324","16.8.1","31543","","","","0"
"2019-02","Ontario ","2016A000235","Retail trade [44-45]","Active businesses","Number","223","units","0","v1203705324","16.8.1","31551","","","","0"
"2019-03","Ontario ","2016A000235","Retail trade [44-45]","Active businesses","Number","223","units","0","v1203705324","16.8.1","31599","","","","0"
"2019-04","Ontario ","2016A000235","Retail trade [44-45]","Active businesses","Number","223","units","0","v1203705324","16.8.1","31604","","","","0"
"2019-05","Ontario ","2016A000235","Retail trade [44-45]","Active businesses","Number","223","units","0","v1203705324","16.8.1","31582","","","","0"
"2019-06","Ontario ","2016A000235","Retail trade [44-45]","Active businesses","Number","223","units","0","v1203705324","16.8.1","31626","","","","0"
"2019-07","Ontario ","2016A000235","Retail trade [44-45]","Active businesses","Number","223","units","0","v1203705324","16.8.1","31677","","","","0"
"2019-08","Ontario ","2016A000235","Retail trade [44-45]","Active businesses","Number","223","units","0","v1203705324","16.8.1","31570","","","","0"
"2019-09","Ontario ","2016A000235","Retail trade [44-45]","Active businesses","Number","223","units","0","v1203705324","16.8.1","31490","","","","0"
"2019-10","Ontario ","2016A000235","Retail trade [44-45]","Active businesses","Number","223","units","0","v1203705324","16.8.1","31442","","","","0"
"2019-11","Ontario ","2016A000235","Retail trade [44-45]","Active businesses","Number","223","units","0","v1203705324","16.8.1","31355","","","","0"
"2019-12","Ontario ","2016A000235","Retail trade [44-45]","Active businesses","Number","223","units","0","v1203705324","16.8.1","31336","","","","0"
"2020-01","Ontario ","2016A000235","Retail trade [44-45]","Active businesses","Number","223","units","0","v1203705324","16.8.1","31319","","","","0"
"2020-02","Ontario ","2016A000235","Retail trade [44-45]","Active businesses","Number","223","units","0","v1203705324","16.8.1","31206","","","","0"
"2020-03","Ontario ","2016A000235","Retail trade [44-45]","Active businesses","Number","223","units","0","v1203705324","16.8.1","30087","E","","","0"
"2020-04","Ontario ","2016A000235","Retail trade [44-45]","Active businesses","Number","223","units","0","v1203705324","16.8.1","26874","","","","0"
"2020-05","Ontario ","2016A000235","Retail trade [44-45]","Active businesses","Number","223","units","0","v1203705324","16.8.1","25615","","","","0"
"2020-06","Ontario ","2016A000235","Retail trade [44-45]","Active businesses","Number","223","units","0","v1203705324","16.8.1","25647","","","","0"
"2020-07","Ontario ","2016A000235","Retail trade [44-45]","Active businesses","Number","223","units","0","v1203705324","16.8.1","27069","","","","0"
"2020-08","Ontario ","2016A000235","Retail trade [44-45]","Active businesses","Number","223","units","0","v1203705324","16.8.1","27520","","","","0"
"2019-01","Ontario ","2016A000235","Retail trade [44-45]","Opening businesses","Number","223","units","0","v1203705325","16.8.2","1078","","","","0"
"2019-02","Ontario ","2016A000235","Retail trade [44-45]","Opening businesses","Number","223","units","0","v1203705325","16.8.2","1192","","","","0"
"2019-03","Ontario ","2016A000235","Retail trade [44-45]","Opening businesses","Number","223","units","0","v1203705325","16.8.2","1107","","","","0"
"2019-04","Ontario ","2016A000235","Retail trade [44-45]","Opening businesses","Number","223","units","0","v1203705325","16.8.2","1131","","","","0"
"2019-05","Ontario ","2016A000235","Retail trade [44-45]","Opening businesses","Number","223","units","0","v1203705325","16.8.2","1063","","","","0"
"2019-06","Ontario ","2016A000235","Retail trade [44-45]","Opening businesses","Number","223","units","0","v1203705325","16.8.2","1257","","","","0"
"2019-07","Ontario ","2016A000235","Retail trade [44-45]","Opening businesses","Number","223","units","0","v1203705325","16.8.2","1067","","","","0"
"2019-08","Ontario ","2016A000235","Retail trade [44-45]","Opening businesses","Number","223","units","0","v1203705325","16.8.2","1048","","","","0"
"2019-09","Ontario ","2016A000235","Retail trade [44-45]","Opening businesses","Number","223","units","0","v1203705325","16.8.2","1064","","","","0"
"2019-10","Ontario ","2016A000235","Retail trade [44-45]","Opening businesses","Number","223","units","0","v1203705325","16.8.2","1052","","","","0"
"2019-11","Ontario ","2016A000235","Retail trade [44-45]","Opening businesses","Number","223","units","0","v1203705325","16.8.2","710","E","","","0"
"2019-12","Ontario ","2016A000235","Retail trade [44-45]","Opening businesses","Number","223","units","0","v1203705325","16.8.2","1071","","","","0"
"2020-01","Ontario ","2016A000235","Retail trade [44-45]","Opening businesses","Number","223","units","0","v1203705325","16.8.2","1079","","","","0"
"2020-02","Ontario ","2016A000235","Retail trade [44-45]","Opening businesses","Number","223","units","0","v1203705325","16.8.2","996","","","","0"
"2020-03","Ontario ","2016A000235","Retail trade [44-45]","Opening businesses","Number","223","units","0","v1203705325","16.8.2","623","E","","","0"
"2020-04","Ontario ","2016A000235","Retail trade [44-45]","Opening businesses","Number","223","units","0","v1203705325","16.8.2","1013","","","","0"
"2020-05","Ontario ","2016A000235","Retail trade [44-45]","Opening businesses","Number","223","units","0","v1203705325","16.8.2","1333","","","","0"
"2020-06","Ontario ","2016A000235","Retail trade [44-45]","Opening businesses","Number","223","units","0","v1203705325","16.8.2","2321","","","","0"
"2020-07","Ontario ","2016A000235","Retail trade [44-45]","Opening businesses","Number","223","units","0","v1203705325","16.8.2","2343","","","","0"
"2020-08","Ontario ","2016A000235","Retail trade [44-45]","Opening businesses","Number","223","units","0","v1203705325","16.8.2","1463","E","","","0"
"2019-01","Ontario ","2016A000235","Retail trade [44-45]","Continuing businesses","Number","223","units","0","v1203705326","16.8.3","30177","","","","0"
"2019-02","Ontario ","2016A000235","Retail trade [44-45]","Continuing businesses","Number","223","units","0","v1203705326","16.8.3","30286","","","","0"
"2019-03","Ontario ","2016A000235","Retail trade [44-45]","Continuing businesses","Number","223","units","0","v1203705326","16.8.3","30266","","","","0"
"2019-04","Ontario ","2016A000235","Retail trade [44-45]","Continuing businesses","Number","223","units","0","v1203705326","16.8.3","30741","","","","0"
"2019-05","Ontario ","2016A000235","Retail trade [44-45]","Continuing businesses","Number","223","units","0","v1203705326","16.8.3","30826","","","","0"
"2019-06","Ontario ","2016A000235","Retail trade [44-45]","Continuing businesses","Number","223","units","0","v1203705326","16.8.3","30836","","","","0"
"2019-07","Ontario ","2016A000235","Retail trade [44-45]","Continuing businesses","Number","223","units","0","v1203705326","16.8.3","30945","","","","0"
"2019-08","Ontario ","2016A000235","Retail trade [44-45]","Continuing businesses","Number","223","units","0","v1203705326","16.8.3","30662","","","","0"
"2019-09","Ontario ","2016A000235","Retail trade [44-45]","Continuing businesses","Number","223","units","0","v1203705326","16.8.3","30451","","","","0"
"2019-10","Ontario ","2016A000235","Retail trade [44-45]","Continuing businesses","Number","223","units","0","v1203705326","16.8.3","30270","","","","0"
"2019-11","Ontario ","2016A000235","Retail trade [44-45]","Continuing businesses","Number","223","units","0","v1203705326","16.8.3","30114","","","","0"
"2019-12","Ontario ","2016A000235","Retail trade [44-45]","Continuing businesses","Number","223","units","0","v1203705326","16.8.3","29932","","","","0"
"2020-01","Ontario ","2016A000235","Retail trade [44-45]","Continuing businesses","Number","223","units","0","v1203705326","16.8.3","29778","","","","0"
"2020-02","Ontario ","2016A000235","Retail trade [44-45]","Continuing businesses","Number","223","units","0","v1203705326","16.8.3","30139","","","","0"
"2020-03","Ontario ","2016A000235","Retail trade [44-45]","Continuing businesses","Number","223","units","0","v1203705326","16.8.3","29080","","","","0"
"2020-04","Ontario ","2016A000235","Retail trade [44-45]","Continuing businesses","Number","223","units","0","v1203705326","16.8.3","26285","","","","0"
"2020-05","Ontario ","2016A000235","Retail trade [44-45]","Continuing businesses","Number","223","units","0","v1203705326","16.8.3","24723","","","","0"
"2020-06","Ontario ","2016A000235","Retail trade [44-45]","Continuing businesses","Number","223","units","0","v1203705326","16.8.3","23914","","","","0"
"2020-07","Ontario ","2016A000235","Retail trade [44-45]","Continuing businesses","Number","223","units","0","v1203705326","16.8.3","25248","","","","0"
"2020-08","Ontario ","2016A000235","Retail trade [44-45]","Continuing businesses","Number","223","units","0","v1203705326","16.8.3","26171","","","","0"
"2019-01","Ontario ","2016A000235","Retail trade [44-45]","Closing businesses","Number","223","units","0","v1203705327","16.8.4","1139","","","","0"
"2019-02","Ontario ","2016A000235","Retail trade [44-45]","Closing businesses","Number","223","units","0","v1203705327","16.8.4","1133","","","","0"
"2019-03","Ontario ","2016A000235","Retail trade [44-45]","Closing businesses","Number","223","units","0","v1203705327","16.8.4","1071","","","","0"
"2019-04","Ontario ","2016A000235","Retail trade [44-45]","Closing businesses","Number","223","units","0","v1203705327","16.8.4","1054","","","","0"
"2019-05","Ontario ","2016A000235","Retail trade [44-45]","Closing businesses","Number","223","units","0","v1203705327","16.8.4","1110","","","","0"
"2019-06","Ontario ","2016A000235","Retail trade [44-45]","Closing businesses","Number","223","units","0","v1203705327","16.8.4","1081","","","","0"
"2019-07","Ontario ","2016A000235","Retail trade [44-45]","Closing businesses","Number","223","units","0","v1203705327","16.8.4","1088","","","","0"
"2019-08","Ontario ","2016A000235","Retail trade [44-45]","Closing businesses","Number","223","units","0","v1203705327","16.8.4","1114","","","","0"
"2019-09","Ontario ","2016A000235","Retail trade [44-45]","Closing businesses","Number","223","units","0","v1203705327","16.8.4","1153","","","","0"
"2019-10","Ontario ","2016A000235","Retail trade [44-45]","Closing businesses","Number","223","units","0","v1203705327","16.8.4","1059","","","","0"
"2019-11","Ontario ","2016A000235","Retail trade [44-45]","Closing businesses","Number","223","units","0","v1203705327","16.8.4","1102","","","","0"
"2019-12","Ontario ","2016A000235","Retail trade [44-45]","Closing businesses","Number","223","units","0","v1203705327","16.8.4","1032","","","","0"
"2020-01","Ontario ","2016A000235","Retail trade [44-45]","Closing businesses","Number","223","units","0","v1203705327","16.8.4","1070","","","","0"
"2020-02","Ontario ","2016A000235","Retail trade [44-45]","Closing businesses","Number","223","units","0","v1203705327","16.8.4","1061","","","","0"
"2020-03","Ontario ","2016A000235","Retail trade [44-45]","Closing businesses","Number","223","units","0","v1203705327","16.8.4","1778","E","","","0"
"2020-04","Ontario ","2016A000235","Retail trade [44-45]","Closing businesses","Number","223","units","0","v1203705327","16.8.4","4129","E","","","0"
"2020-05","Ontario ","2016A000235","Retail trade [44-45]","Closing businesses","Number","223","units","0","v1203705327","16.8.4","2612","E","","","0"
